radio,mcc,net,area,cell,unit,lon,lat,range,samples,changeable,created,updated,averageSignal
UMTS,302,220,10500,231450098,474,-79.455328,43.6743153333,39,3,1,1414079261,1414079501,
UMTS,302,220,10500,231451429,474,-79.4487864286,43.6665568571,371,7,1,1414079261,1414079501,
UMTS,302,220,10500,231449898,474,-79.4538511667,43.6731188333,105,6,1,1414079261,1414079501,
UMTS,302,220,10500,231449917,474,-79.445939125,43.659601,162,8,1,1414079261,1414079501,
UMTS,302,220,10500,230145699,124,-79.4300446,43.6431932,219,10,1,1414079262,1414079427,
UMTS,302,220,10500,230140828,124,-79.4400084286,43.6482988571,291,14,1,1414079262,1414079427,
UMTS,302,220,10500,231449918,124,-79.44361025,43.6540246,462,20,1,1414079262,1414079427,
UMTS,302,220,10500,230140826,124,-79.431927,43.644106,0,1,1,1414079262,1414079500,
UMTS,302,220,10500,230140827,124,-79.4352483333,43.6456292222,160,9,1,1414079262,1414079501,
UMTS,302,220,10500,230146474,124,-79.432972,43.6446175,20,2,1,1414079262,1414079500,
UMTS,302,220,10500,230145696,124,-79.4252725,43.6412684167,241,12,1,1414079262,1414079427,
UMTS,302,220,10500,230145566,88,-79.4196696667,43.6406013333,51,3,1,1414079262,1414079501,
UMTS,302,220,10500,230140549,36,-79.40251175,43.64041475,212,4,1,1414079262,1414079501,
UMTS,302,220,10500,230145732,80,-79.408429,43.6402035455,215,11,1,1414079262,1414079427,
UMTS,302,220,10500,230139006,24,-79.4106169,43.6405247,808,10,1,1414079262,1414079427,
UMTS,302,220,10500,230134800,88,-79.42102,43.6406205,60,4,1,1414079262,1414079501,
UMTS,302,220,10500,230146478,24,-79.4144533333,43.6404493333,56,3,1,1414079262,1414079501,
UMTS,302,220,10500,230139007,80,-79.405071,43.6401735,24,2,1,1414079262,1414079500,
UMTS,302,220,10500,230145733,24,-79.4123951667,43.6404028333,123,6,1,1414079262,1414079501,
UMTS,302,220,10500,230134690,304,-79.3808242,43.6442366,48,5,1,1414079262,1414079501,
UMTS,302,220,10500,230139782,261,-79.397887,43.641102,114,5,1,1414079262,1414079501,
UMTS,302,220,10500,230145919,227,-79.380298,43.645959,143,3,1,1414079262,1414079501,
UMTS,302,220,10500,230143385,385,-79.3878403846,43.6428050769,270,13,1,1414079262,1414079427,
UMTS,302,220,10500,230134684,385,-79.3931605455,43.6418939091,197,11,1,1414079262,1414079427,
UMTS,302,220,10500,230136096,304,-79.383053,43.6438885,152,10,1,1414079262,1414079427,
UMTS,302,220,10500,230145765,304,-79.385088,43.6435765,16,2,1,1414079262,1414079500,
UMTS,302,220,10500,230134683,385,-79.395993,43.6414133333,46,3,1,1414079262,1414079501,
UMTS,302,220,10500,230134693,381,-79.3804575,43.6445895,15,2,1,1414079262,1414079500,
UMTS,302,220,10500,230140550,37,-79.4049537273,43.6428594545,499,11,1,1414079262,1414079427,
UMTS,302,220,10500,230146392,65,-79.386302,43.650678,54,3,1,1414079263,1414079501,
UMTS,302,220,10500,230143634,256,-79.3854949545,43.6485444091,272,22,1,1414079263,1414079427,
UMTS,302,220,10500,230136095,499,-79.380384,43.646713,0,1,1,1414079263,1414079500,
UMTS,302,720,60013,2949040,375,-79.386619,43.650964,0,1,1,1414079263,1414079500,
UMTS,302,720,60013,2949039,367,-79.380384,43.646713,0,1,1,1414079263,1414079500,
GSM,302,720,4500,37059,,-79.380384,43.646713,0,1,1,1414079263,1414079500,
UMTS,302,220,10500,230152868,486,-79.4116375,43.642171,120,8,1,1414079264,1414079501,
UMTS,302,220,10500,230146480,481,-79.407795,43.643159,0,1,1,1414079264,1414079500,
UMTS,302,220,10500,230149006,24,-79.4178188333,43.6409926667,96,6,1,1414079264,1414079501,
UMTS,302,220,10500,230146280,37,-79.40925675,43.64272275,127,4,1,1414079264,1414079501,
UMTS,302,220,10500,230145740,82,-79.4148438,43.6416295,158,10,1,1414079264,1414079427,
UMTS,302,220,10500,230145705,89,-79.420068,43.640459,94,2,1,1414079264,1414079500,
UMTS,302,220,10500,230150550,37,-79.418954,43.640716,0,1,1,1414079264,1414079500,
UMTS,302,220,10500,230140548,35,-79.4019721538,43.644175,205,13,1,1414079264,1414079427,
UMTS,302,220,10500,230142638,18,-79.439787,43.636511,0,1,1,1414079265,1414079500,
UMTS,302,220,10500,230160053,18,-79.4410174286,43.6367167857,213,14,1,1414079265,1415309124,
UMTS,302,220,10500,230139401,21,-79.4373410909,43.6369514545,171,11,1,1414079265,1414079427,
UMTS,302,220,10500,230145729,90,-79.4308693333,43.6382796667,43,3,1,1414079265,1414079501,
UMTS,302,220,10500,230145717,89,-79.4240094667,43.6397278,236,15,1,1414079265,1414079427,
UMTS,302,220,10500,230145698,90,-79.4285136667,43.6387637778,157,9,1,1414079265,1414079501,
UMTS,302,220,10500,230160683,19,-79.4316,43.6381415,22,2,1,1414079265,1414079500,
UMTS,302,220,10500,230149399,19,-79.4336311111,43.6377484444,149,9,1,1414079265,1414079501,
UMTS,302,220,10500,230160049,9,-79.4455842857,43.6384567143,99,7,1,1414079266,1414079501,
UMTS,302,220,10500,230155883,15,-79.4443435385,43.6379736923,214,13,1,1414079266,1414079427,
UMTS,302,220,10500,230153022,13,-79.446767,43.6405484074,229,27,1,1414079266,1414079428,
UMTS,302,220,10500,230146413,18,-79.4400433333,43.6365083333,82,6,1,1414079267,1414079501,
UMTS,302,220,10500,230146054,21,-79.4370149,43.6370147,173,10,1,1414079267,1414079427,
UMTS,302,220,10500,230145702,90,-79.428597,43.638755,58,4,1,1414079267,1414079501,
UMTS,302,220,10500,230139399,19,-79.4320265,43.6380449286,246,14,1,1414079267,1414079427,
UMTS,302,220,10500,230143022,15,-79.4416525,43.63676875,61,4,1,1414079267,1414079501,
UMTS,302,720,60210,2395931,156,-79.3946037073,43.6641521545,497,123,1,1414514165,1414514454,
UMTS,302,720,60210,2385351,36,-79.38725925,43.664492,14,8,1,1414514166,1414514172,
UMTS,302,720,60210,2396262,356,-79.3848956296,43.6649741975,361,81,1,1414514166,1414514454,
UMTS,302,720,60210,2375347,484,-79.3783359565,43.6655527391,91,23,1,1414514167,1414514454,
UMTS,302,720,60210,2375348,492,-79.3791129157,43.6653853614,187,83,1,1414514167,1414514454,
UMTS,302,720,60210,2387798,492,-79.3788657169,43.6650501689,317,219,1,1414514167,1414514454,
UMTS,302,720,60210,2387804,492,-79.378761,43.665128,0,1,1,1414514168,1414514172,
UMTS,302,720,60210,2424655,9,-79.3866441707,43.6641419756,320,41,1,1414514169,1414514454,
UMTS,302,720,60210,2378059,356,-79.3846694651,43.6646230465,171,43,1,1414514169,1414514454,
UMTS,302,720,60210,2379868,324,-79.3847465,43.6648433333,16,6,1,1414514169,1414514172,
UMTS,302,720,60210,2396429,380,-79.3890328,43.6636246,21,5,1,1414514170,1414514172,
UMTS,302,720,60210,2424656,17,-79.3911670714,43.6640135,172,28,1,1414514170,1414514454,
UMTS,302,720,60210,2401758,156,-79.3959785385,43.6645541648,348,91,1,1414514170,1414514454,
UMTS,302,720,60330,2401758,116,-79.4001975,43.663544,5,2,1,1414514171,1414514172,
UMTS,302,720,60330,1658953,235,-79.4162340909,43.6622677273,287,11,1,1414514172,1416360756,
UMTS,302,720,60330,1676804,360,-79.4338378654,43.6607546731,444,104,1,1414514173,1417138920,
LTE,302,720,30210,8275974,268,-79.4048507143,43.6700342857,64,7,1,1414552532,1415912534,
UMTS,302,220,10500,230138844,61,-79.3975491429,43.6466852857,77,7,1,1414590193,1414597298,
UMTS,302,220,10500,230143077,390,-79.394185,43.643204,32,3,1,1414590194,1414590421,
LTE,302,720,30330,8035843,247,-79.421412,43.639937,34,6,1,1414590750,1414591019,
LTE,302,720,30330,7840771,295,-79.4211343333,43.6396866667,107,9,1,1414590750,1414591019,
LTE,302,720,30330,8036609,336,-79.4083525,43.642852,343,10,1,1414590751,1414591012,
LTE,302,720,30330,8035842,239,-79.4163446667,43.6413475556,152,9,1,1414590751,1414591019,
LTE,302,720,30330,8032002,440,-79.4026835,43.643835,18,2,1,1414590751,1414591019,
LTE,302,720,30330,8276738,248,-79.39543275,43.6456485,71,4,1,1414590751,1414591019,
LTE,302,720,30330,8036611,352,-79.4128151111,43.6419073333,144,9,1,1414590751,1414591019,
LTE,302,720,30330,8987649,183,-79.4200794,43.6407342,160,5,1,1414590751,1414591019,
LTE,302,720,30330,9011459,376,-79.404272,43.643746,0,1,1,1414590752,1414591019,
LTE,302,720,30330,9011457,360,-79.4014356471,43.6441540588,235,17,1,1414590752,1414591012,
LTE,302,720,30330,8276739,256,-79.3979941429,43.6447911429,234,7,1,1414590752,1414591019,
UMTS,302,220,10500,230138847,4,-79.3975915,43.646855,52,2,1,1414595029,1414597298,
UMTS,302,220,10500,230138841,4,-79.4008873333,43.6471086667,285,3,1,1414595031,1415688872,
LTE,302,720,30311,7826437,134,-79.2664733869,43.7302383988,668,168,1,1414619705,1417377740,
LTE,302,720,30311,9025538,158,-79.2618456667,43.731064,109,6,1,1414619705,1414619725,
LTE,302,720,30311,8959745,126,-79.26236,43.732157,31,2,1,1414619705,1414619725,
LTE,302,720,30311,8117766,166,-79.262667,43.732957,0,1,1,1414619705,1414619725,
LTE,302,720,30311,8116482,,-79.254946,43.7250938,1072,20,1,1414619706,1414619989,
LTE,302,720,30311,8116483,262,-79.2611281875,43.730150875,482,16,1,1414619706,1414619989,
LTE,302,720,30311,9025539,166,-79.262524,43.7325585,15,2,1,1414619706,1414619725,
LTE,302,720,30013,8962051,430,-79.3823023333,43.644044,120,3,1,1414619707,1414619725,
UMTS,302,720,60013,2914554,357,-79.382542,43.645052,0,1,1,1414619707,1414619725,
LTE,302,720,30013,8197892,366,-79.382717,43.6452953333,34,3,1,1414619707,1414619725,
UMTS,302,720,60013,2914555,357,-79.382157,43.644114,109,2,1,1414619707,1414619725,
LTE,302,720,30013,8188677,358,-79.3843085,43.644497875,192,8,1,1414619707,1414619725,
LTE,302,720,30013,8188934,342,-79.383653,43.645261,0,1,1,1414619708,1414619725,
LTE,302,720,30013,8022786,454,-79.382542,43.645052,0,1,1,1414619708,1414619725,
LTE,302,720,30013,8215814,502,-79.382593,43.643904,0,1,1,1414619709,1414619725,
LTE,302,720,30013,8023045,446,-79.3823023333,43.644044,120,3,1,1414619708,1414619725,
LTE,302,720,30210,8010244,186,-79.35916225,43.64902425,79,4,1,1414619709,1414619725,
LTE,302,720,30013,8015878,430,-79.3823023333,43.644044,120,3,1,1414619708,1414619725,
LTE,302,720,30013,7781125,290,-79.370352,43.646428,17,2,1,1414619709,1414619725,
LTE,302,720,30013,8146692,312,-79.3838752857,43.6424852857,102,7,1,1414619709,1414619725,
LTE,302,720,30013,8023046,454,-79.383492,43.641414,22,2,1,1414619709,1414619725,
LTE,302,720,30210,8182018,251,-79.3451235,43.662922,63,4,1,1414619712,1414619725,
LTE,302,720,30210,8182019,259,-79.3439807,43.6653726,226,10,1,1414619712,1414619989,
LTE,302,720,30210,7930626,179,-79.34232925,43.667824,65,4,1,1414619713,1414619725,
LTE,302,720,30210,8003843,370,-79.3128085,43.6816459286,285,14,1,1414619716,1414619989,
LTE,302,720,30210,7767553,147,-79.3169224,43.679908,114,5,1,1414619716,1414619725,
LTE,302,720,30311,9000707,154,-79.3039223333,43.6852288889,186,9,1,1414619717,1414619725,
LTE,302,720,30311,9000709,146,-79.2972626429,43.6870896429,438,14,1,1414619717,1414619989,
LTE,302,720,30311,8983041,378,-79.2692229167,43.6965661667,343,12,1,1414619717,1414619989,
LTE,302,720,30311,9000708,138,-79.2969198,43.687212,101,5,1,1414619717,1414619725,
LTE,302,720,30311,7993857,90,-79.2709352,43.695006,83,5,1,1414619718,1414619725,
LTE,302,720,30311,8983046,394,-79.2799602353,43.6910827647,411,17,1,1414619718,1414619989,
LTE,302,720,30311,7827713,18,-79.2606967273,43.7085764545,321,11,1,1414619719,1414619989,
LTE,302,720,30311,7827715,34,-79.2624586667,43.706387,44,3,1,1414619719,1414619725,
LTE,302,720,30311,8121091,334,-79.2560522821,43.7157868205,754,39,1,1414619719,1414619989,
LTE,302,720,30080,8943361,0,-79.461927,43.875232,0,1,1,1414638438,1414638562,
UMTS,302,490,10200,659646,208,-79.39169,43.6513755,15,2,1,1414686396,1414686404,
UMTS,302,490,10600,662583,95,-79.4160096567,43.6844897761,702,67,1,1414714874,1415158421,
UMTS,302,490,10600,662845,180,-79.4138276667,43.6794523333,58,3,1,1414714874,1414715109,
UMTS,302,490,10200,662583,287,-79.4114855517,43.6801532069,291,29,1,1414714874,1414715153,
UMTS,302,490,10200,662842,382,-79.4131756,43.6788856,39,5,1,1414714874,1414715110,
UMTS,302,490,10600,662842,180,-79.4140527143,43.6798071429,288,7,1,1414714877,1414715110,
UMTS,302,220,10500,230162355,42,-79.3745096364,43.6502102727,156,11,1,1414717185,1414717898,
UMTS,302,220,10500,230150239,75,-79.373404,43.651624,124,6,1,1414717185,1414717801,
UMTS,302,220,10500,230140239,75,-79.37286,43.651763,0,1,1,1414717186,1414717203,
UMTS,302,220,10500,230159698,232,-79.3755729167,43.6476595,167,12,1,1414717777,1414718100,
UMTS,302,220,10500,230159140,491,-79.3740043333,43.648852,31,3,1,1414717779,1414717801,
UMTS,302,220,10500,230159700,234,-79.37793225,43.64642875,42,4,1,1414717986,1414718100,
UMTS,302,490,10600,658282,95,-79.4196997059,43.6882051765,297,17,1,1414720261,1414720338,
UMTS,302,490,10600,662581,79,-79.4136131,43.6884764,439,20,1,1414720263,1415765718,
UMTS,302,490,10,658282,418,-79.420841,43.689499,0,1,1,1414720264,1414720492,
UMTS,302,490,10200,658282,287,-79.4207495,43.689376,16,2,1,1414720264,1414720492,
UMTS,302,220,10500,230134524,493,-79.371558875,43.645396625,157,8,1,1414723254,1414723482,
UMTS,302,220,10500,230331276,267,-79.34895125,43.65334025,101,4,1,1414723254,1414723482,
UMTS,302,220,10500,230136478,267,-79.3492956667,43.6502856667,111,6,1,1414723254,1414723482,
UMTS,302,220,10500,230335457,267,-79.3505403333,43.6550813333,56,3,1,1414723254,1414723482,
UMTS,302,220,10501,230342666,168,-79.3586817273,43.6915614545,365,11,1,1414723255,1414723388,
UMTS,302,220,10501,230342667,169,-79.3615866667,43.68425,452,15,1,1414723255,1414723388,
UMTS,302,220,10501,230342740,348,-79.3468132,43.6976698,239,10,1,1414723255,1414723388,
UMTS,302,220,10500,230146068,85,-79.3670212857,43.6463671429,225,7,1,1414723255,1414723482,
UMTS,302,220,10500,230146067,84,-79.3603216,43.6481113,243,10,1,1414723255,1414723388,
UMTS,302,220,10501,230331177,89,-79.3550316364,43.661637,287,11,1,1414723255,1414723388,
UMTS,302,220,10500,230134741,267,-79.3524815,43.656681,27,2,1,1414723255,1414723482,
UMTS,302,220,10501,230146067,466,-79.3534918333,43.64911125,285,12,1,1414723255,1414723388,
UMTS,302,220,10501,230342942,461,-79.3320663889,43.7384451111,421,18,1,1414723255,1414723388,
UMTS,302,220,10501,230342947,162,-79.3668226667,43.6754574,691,15,1,1414723256,1415300453,
UMTS,302,220,10501,230343023,88,-79.361639,43.6760645,28,2,1,1414723256,1414723482,
UMTS,302,220,10501,231657129,443,-79.3411385833,43.78401875,430,12,1,1414723256,1414723388,
UMTS,302,220,10501,231656391,427,-79.3388180667,43.7728103333,381,15,1,1414723256,1414723388,
UMTS,302,220,10501,230342739,121,-79.3398863571,43.6988362857,350,14,1,1414723256,1414723388,
UMTS,302,220,10501,231658132,435,-79.3451111429,43.802156,461,7,1,1414723256,1414723482,
UMTS,302,220,10501,230214731,435,-79.3460293333,43.8063978333,154,6,1,1414723256,1414723482,
UMTS,302,220,45000,230201764,453,-79.3623526316,43.8244606842,566,19,1,1414723256,1414723388,
UMTS,302,220,10501,230342860,305,-79.3255525,43.712995625,187,8,1,1414723256,1414723482,
UMTS,302,220,45000,230199933,249,-79.3675036364,43.8372637273,334,11,1,1414723256,1414723388,
UMTS,302,220,10501,230342945,461,-79.3310365833,43.7318664167,373,12,1,1414723256,1414723388,
UMTS,302,220,45000,230199932,32,-79.3693593,43.8424976,267,10,1,1414723256,1414723388,
UMTS,302,220,10500,230331177,267,-79.35378025,43.65816575,116,4,1,1414723256,1414723482,
UMTS,302,220,10501,230342758,88,-79.3620255,43.6775255,83,4,1,1414723257,1414723482,
UMTS,302,220,10501,231657130,444,-79.3398405,43.77832025,184,8,1,1414723257,1414723482,
UMTS,302,220,10501,230342538,124,-79.3321285417,43.7051644167,644,24,1,1414723257,1414723388,
UMTS,302,220,45000,230214731,452,-79.3485775,43.8109440833,440,12,1,1414723257,1414723388,
UMTS,302,220,10501,231658133,436,-79.3428595294,43.791827,527,17,1,1414723257,1414723388,
UMTS,302,220,45000,230201135,453,-79.3572700667,43.8162146,528,15,1,1414723257,1414723388,
UMTS,302,220,45000,230201752,106,-79.3712626471,43.8491155882,496,17,1,1414723257,1414723388,
UMTS,302,220,45000,230211161,1,-79.3741306538,43.8610388462,851,26,1,1414723257,1414723388,
UMTS,302,220,45000,230201765,249,-79.3653625455,43.8318427273,302,11,1,1414723257,1414723388,
UMTS,302,220,45000,230216419,4,-79.3803640909,43.8862617273,463,11,1,1414723258,1414723388,
UMTS,302,220,45000,230211160,0,-79.3762826,43.8697026,169,5,1,1414723258,1414723482,
UMTS,302,220,45000,230216420,5,-79.3778818,43.8762982,384,5,1,1414723259,1414723482,
UMTS,302,490,16060,722512,259,-79.6478813333,43.5945956667,21,3,1,1414788443,1414788667,
UMTS,302,490,16060,722513,507,-79.64827,43.594851,33,3,1,1414788447,1414788667,
UMTS,302,490,10200,662691,220,-79.3873511333,43.6696660667,198,15,1,1414806942,1415239886,
UMTS,302,490,10200,662816,449,-79.382523625,43.6697510625,281,16,1,1414806942,1415240052,
UMTS,302,490,10200,659556,257,-79.382059,43.666863,3465,34,1,1414806944,1415284723,
UMTS,302,490,10200,662692,228,-79.3838889444,43.6653136667,410,18,1,1414806945,1415284605,
UMTS,302,490,10200,662813,449,-79.3823182667,43.6692490333,351,30,1,1414806946,1415240052,
UMTS,302,490,10200,662693,236,-79.3867738824,43.6686321765,113,17,1,1414806947,1414817970,
UMTS,302,720,60017,3695452,,-79.3632691364,43.7842748182,779,22,1,1414814135,1414814282,
UMTS,302,720,60017,3689202,,-79.3564484706,43.7861667059,276,17,1,1414814135,1414814282,
UMTS,302,720,60040,2966133,,-79.364248,43.77231,0,1,1,1414814136,1414814382,
UMTS,302,720,60017,2969444,,-79.3644025,43.7733915,15,2,1,1414814136,1414814382,
UMTS,302,720,60040,2975098,,-79.360453625,43.76606915,1465,40,1,1414814136,1415894140,
UMTS,302,720,60017,2975577,,-79.366422,43.777253,0,1,1,1414814136,1414814382,
UMTS,302,720,60017,3690972,,-79.3387637931,43.7658431034,579,29,1,1414814136,1415893995,
UMTS,302,720,60040,3696842,,-79.3542485,43.7663825,20,2,1,1414814136,1414814382,
UMTS,302,720,60017,3690970,,-79.33624575,43.75987075,256,12,1,1414814136,1414814282,
UMTS,302,720,60017,3712412,,-79.3350325,43.755687,238,10,1,1414814136,1414814282,
UMTS,302,720,60040,2969444,,-79.3643035,43.77279,54,4,1,1414814137,1414814382,
UMTS,302,720,60040,2975099,,-79.36594496,43.76846604,691,25,1,1414814137,1415893995,
UMTS,302,720,60017,2443305,,-79.332306,43.742139,0,1,1,1414814137,1414814382,
UMTS,302,720,60210,2378695,,-79.356454,43.666129,118,5,1,1414814139,1414814382,
UMTS,302,720,60210,2378693,,-79.3553984444,43.6626777778,228,9,1,1414814139,1414814382,
UMTS,302,720,60210,2423390,,-79.3600745,43.655158,18,2,1,1414814139,1414814382,
UMTS,302,720,60210,2423393,,-79.3583036667,43.6569693333,83,6,1,1414814139,1414814382,
UMTS,302,720,60210,2398050,,-79.3607727778,43.6563995556,131,9,1,1414814139,1414814382,
UMTS,302,720,60210,2378694,,-79.35533025,43.6594225,295,4,1,1414814139,1414814382,
UMTS,302,720,60210,2401598,,-79.3412534,43.660950875,665,40,1,1414814140,1414814282,
UMTS,302,720,60210,2377957,,-79.350882,43.658686,16,2,1,1414814140,1414814382,
UMTS,302,720,60210,2398051,,-79.3629358333,43.6556093333,87,6,1,1414814140,1414814382,
UMTS,302,720,60210,2423395,,-79.36253525,43.65496125,46,4,1,1414814140,1414814382,
UMTS,302,720,60210,2423392,,-79.361132,43.655176,38,3,1,1414814140,1414814382,
UMTS,302,720,60210,2386362,,-79.3230156522,43.6646077391,1458,23,1,1414814140,1415641927,
UMTS,302,720,60210,2378688,,-79.3538379286,43.6577870714,434,28,1,1414814140,1414814282,
UMTS,302,720,60210,2386361,,-79.3183336429,43.6618053571,424,14,1,1414814141,1415641894,
UMTS,302,720,60210,2380648,,-79.3210713333,43.6632415641,699,39,1,1414814141,1415641927,
UMTS,302,490,10200,655565,273,-79.3600788,43.6745349,805,10,1,1414858807,1414858814,
UMTS,302,490,10200,655561,265,-79.3610283333,43.6851138667,914,30,1,1414858809,1414859424,
UMTS,302,490,10200,655436,304,-79.3637895,43.64693925,505,8,1,1414858809,1414858935,
UMTS,302,490,10200,655445,176,-79.3689175,43.64525625,179,4,1,1414858811,1414858935,
UMTS,302,490,10200,655472,9,-79.348365,43.6527025,24,2,1,1414858811,1414858935,
UMTS,302,490,10200,655432,296,-79.3548079048,43.6491548571,589,21,1,1414858812,1414858814,
UMTS,302,490,10200,655473,17,-79.3508677,43.6569127,443,10,1,1414858813,1417226233,
UMTS,302,490,10200,658704,506,-79.3257578333,43.7159025,184,6,1,1414859144,1414859234,
UMTS,302,490,10,658705,351,-79.335326989,43.7558628242,3361,91,1,1414859144,1414859729,
UMTS,302,490,10200,662682,130,-79.3413175,43.6977775,86,2,1,1414859144,1414859234,
UMTS,302,490,10200,662683,138,-79.3465984286,43.6979887143,966,14,1,1414859144,1414859424,
UMTS,302,490,10200,662684,122,-79.3341163333,43.7016773333,59,3,1,1414859145,1414859234,
UMTS,302,490,10200,662681,122,-79.3288193636,43.7091385455,716,11,1,1414859146,1414859424,
UMTS,302,490,10200,658705,123,-79.3304953333,43.7263093333,90,3,1,1414859146,1414859234,
UMTS,302,490,10200,662686,138,-79.353434,43.6964115,160,2,1,1414859146,1414859234,
UMTS,302,490,10,658704,351,-79.3290648125,43.7210469375,546,16,1,1414859147,1414859424,
UMTS,302,490,10200,662685,130,-79.337497,43.700067,152,4,1,1414859148,1414859234,
UMTS,302,490,10200,658622,274,-79.357266,43.6931863,341,10,1,1414859148,1414859424,
UMTS,302,490,10400,658705,132,-79.347769,43.8037597042,2230,71,1,1414859616,1414859729,
UMTS,302,490,16010,658705,253,-79.360113,43.8192895,33,2,1,1414859618,1414859832,
UMTS,302,490,16010,855244,452,-79.3754571667,43.8662035,336,6,1,1414860475,1414860729,
UMTS,302,490,16010,855245,489,-79.3738994167,43.85984725,2623,12,1,1414860476,1414860644,
LTE,302,720,30330,8032518,448,-79.404516,43.647060125,76,8,1,1414861368,1415862598,
LTE,302,720,30330,7937027,4,-79.4048725,43.6702655,6,2,1,1414861369,1415660465,
LTE,302,720,30013,7779075,361,-79.380802,43.656503,0,1,1,1414861371,1414861626,
LTE,302,720,30013,8937473,369,-79.384002,43.655709,0,1,1,1414861374,1414861626,
LTE,302,720,30013,8015361,414,-79.378901,43.645534,0,1,1,1414861376,1414861626,
UMTS,302,720,60013,2905131,341,-79.378427,43.645092,0,1,1,1414861376,1414861626,
UMTS,302,720,60013,2917361,365,-79.37564375,43.647173,96,4,1,1414861376,1414861626,
LTE,302,720,30013,8023553,270,-79.378694,43.647401,50,3,1,1414861376,1414861626,
LTE,302,720,30013,8958722,326,-79.3764596667,43.6474533333,97,3,1,1414861376,1414861626,
LTE,302,720,30013,8186116,321,-79.38762,43.654365,0,1,1,1414861376,1414861626,
LTE,302,720,30013,7783429,401,-79.388123,43.655037,35,2,1,1414861376,1414861626,
LTE,302,720,30013,8018950,326,-79.3768805,43.646684,36,2,1,1414861377,1414861626,
LTE,302,720,30330,7938820,420,-79.405600625,43.669746375,108,8,1,1414861377,1415862598,
LTE,302,720,30085,8996869,359,-79.5197946667,43.8852466667,30,6,1,1414880946,1415035054,
LTE,302,720,30085,8996866,359,-79.5198686667,43.8852136667,23,3,1,1414890365,1415030270,
LTE,302,720,30016,8980737,360,-79.5141638182,43.8604995455,2800,11,1,1414890809,1415035054,
LTE,302,720,30330,8987908,420,-79.4053745,43.6700415,9,2,1,1414944035,1416230385,
UMTS,302,720,60330,1659105,299,-79.4449116471,43.6826250588,294,17,1,1414948840,1414949098,
UMTS,302,720,60330,1659123,267,-79.4505868261,43.6974590217,1597,46,1,1414948841,1415902680,
UMTS,302,720,60330,1665025,299,-79.4452355,43.6837287222,279,18,1,1414948841,1415566861,
UMTS,302,720,60040,2969801,178,-79.4438045,43.7155664167,255,12,1,1414948841,1414949098,
UMTS,302,720,60040,2969802,178,-79.4392420563,43.7065921972,917,71,1,1414948841,1415894140,
UMTS,302,720,60040,2968112,82,-79.4462248333,43.7218861111,420,18,1,1414948841,1414949098,
UMTS,302,720,60330,1657224,3,-79.443349875,43.678808875,146,8,1,1414948841,1414948938,
UMTS,302,720,60330,1657225,11,-79.442162,43.6759018333,199,12,1,1414948841,1415902666,
UMTS,302,720,60040,2979189,161,-79.4137051818,43.7494344091,706,22,1,1414948842,1414949098,
UMTS,302,720,60330,1659128,275,-79.446935,43.6874795,22,2,1,1414948842,1414948938,
UMTS,302,720,60330,1665026,307,-79.446451875,43.6866201875,153,16,1,1414948842,1415566861,
UMTS,302,720,60040,2970038,225,-79.3762277647,43.7652167059,598,17,1,1414948842,1414949098,
UMTS,302,720,60040,2969409,161,-79.4195425,43.744633,31,2,1,1414948843,1414948938,
UMTS,302,720,60017,3690993,241,-79.33820625,43.767507,119,4,1,1414948843,1414948938,
UMTS,302,720,60017,3712150,244,-79.2810975,43.775763,161,6,1,1414948843,1414948938,
UMTS,302,720,60017,3710955,108,-79.2487081176,43.7823285294,404,17,1,1414948843,1414949098,
UMTS,302,720,60330,1659122,275,-79.4458871481,43.6853658796,1266,108,1,1414948844,1415902680,
UMTS,302,720,60017,3690118,246,-79.1605311111,43.7976420741,997,27,1,1414948844,1414949098,
UMTS,302,720,60017,3690655,286,-79.2226564,43.7906717556,1152,45,1,1414948844,1414949098,
UMTS,302,720,60040,2967497,49,-79.3855167222,43.7635831111,389,18,1,1414948844,1414949098,
UMTS,302,720,60040,2967499,65,-79.3914855714,43.7622151429,359,14,1,1414948844,1414949098,
UMTS,302,720,60040,2976888,33,-79.3626116429,43.7661635,447,14,1,1414948844,1414949098,
UMTS,302,720,60017,3688609,70,-79.1297586,43.8070051778,1952,45,1,1414948844,1414949098,
UMTS,302,720,60017,3706150,326,-79.1046044286,43.8227487143,412,14,1,1414948844,1414949098,
UMTS,302,720,60017,3706151,38,-79.123328913,43.8110082609,2445,23,1,1414948844,1414949098,
UMTS,302,720,60017,3712710,356,-79.294385,43.7726352778,488,18,1,1414948844,1414949098,
UMTS,302,720,60017,3690653,270,-79.2099172222,43.7945731667,453,18,1,1414948845,1414949098,
UMTS,302,720,60040,2979187,5,-79.3994441111,43.7588943889,740,36,1,1414948845,1414949098,
UMTS,302,720,60017,3702058,486,-79.2270974,43.788281,127,5,1,1414948845,1414948938,
UMTS,302,720,60017,3690667,246,-79.1801568,43.7988276,597,15,1,1414948846,1414949098,
UMTS,302,720,60017,3690995,257,-79.3506069286,43.7667186429,461,14,1,1414948846,1414949098,
UMTS,302,720,60040,2969406,161,-79.425593,43.7409896667,602,15,1,1414948847,1414949098,
UMTS,302,720,60017,3712712,356,-79.3030332222,43.7706828889,508,18,1,1414948847,1414949098,
UMTS,302,720,60017,3704647,457,-79.30542475,43.770039125,251,8,1,1414948847,1414948938,
